review/appearance,beer/style,review/palate,review/taste,beer/name,review/timeUnix,beer/ABV,beer/beerId,beer/brewerId,review/timeStruct,review/overall,review/text,user/profileName,review/aroma,user/gender,user/birthdayRaw,user/birthdayUnix,user/ageInSeconds
3.0,Low Alcohol Beer,2.5,2.0,Coors Non-Alcoholic,1123984632,0.5,8588,306,"{'isdst': 0, 'mday': 14, 'hour': 1, 'min': 57, 'sec': 12, 'mon': 8, 'year': 2005, 'yday': 226, 'wday': 6}",2.5,"I figure I'll find myself in a situation where I'll be the driver. I better find out what sort of NA beverage I'll occassionally order.		I don't believe that Coors will be it. It looked well enough for a macro lager, pouring a brassy yellow with a rapidly falling white head. The remaining ring didn't quite make it around the pint glass. Big bubble carbonation with a sparse collection of columns. Nose was a stale beer bread, just a notch above bad. Taste is more bread dough, with some odd sweetness, very faint malt taste in the finish. Light medium mouthfeel with an ok body for the style. The sweetness prevents this from being satisfying. I'd stick with club soda over this. The color blows away Coors Light and if it had just a little hoppiness it might make an ok substitute.		Single 12 oz for $1.29 at Total Wine in Midlothian.",pentathlete,1.5,Male,,,
3.0,Low Alcohol Beer,2.5,2.5,Coors Non-Alcoholic,1114191199,0.5,8588,306,"{'isdst': 0, 'mday': 22, 'hour': 17, 'min': 33, 'sec': 19, 'mon': 4, 'year': 2005, 'yday': 112, 'wday': 4}",3.0,"Still not sure how I found myself drinking this beer (Lets just say I was drinking it at work in my office at 11am on a Friday morning...long story), but nonetheless, here is what I thought of it. 		It actually looked pretty decent coming out of the slender can. The color was a decent caramel color with a head that consisted of super small carbonation bubbles. It didn't resemble its infamous brother Coors Light (must have different fathers). Anyways, the aroma is typical macro lager with a small malt and adjunct presence and no hop to be found. The taste was not too bad right away when it was ice cold, but as it warmed up, a plastic taste prevailed and made me realize why I love good craft/homebrew beer. 		Overall, for a non-alcoholic macro, this was not terrible in my eyes and was actually fuller tasting than most macro swills.",ALESwhatCURESya,3.0,,,,
1.0,Low Alcohol Beer,1.0,1.5,Coors Non-Alcoholic,1109529678,0.5,8588,306,"{'isdst': 0, 'mday': 27, 'hour': 18, 'min': 41, 'sec': 18, 'mon': 2, 'year': 2005, 'yday': 58, 'wday': 6}",1.5,"From a can, this beverage pours a deep golden color. The head is a soap-bubble solution of thin consistency and zero life. Large bubbles of CO2 constantly float to the top of the beer. Almost no aroma at all, maybe a hint of grain. Ditto for the taste: carbonic water with a bit of grain and no hop flavor. Even when compared to other NA beers, this one is not worth the bother.",Suds,2.0,,,,
1.5,Low Alcohol Beer,2.0,2.5,Coors Non-Alcoholic,1106878319,0.5,8588,306,"{'isdst': 0, 'mday': 28, 'hour': 2, 'min': 11, 'sec': 59, 'mon': 1, 'year': 2005, 'yday': 28, 'wday': 4}",2.0,"Hmmm. non- alcoholic 'beer'. I'm not sure that it's technically beer, but what the hey. I tried one that a friend was drinking (she's in a 'delicate state' and can't have the real stuff).		Bright yellow adjunct lager color, with thin white head that vanishes quickly, but keeps carbonation awhile. Smell? Fairly neutral. Some faint corn, but no real hop aroma. The taste is actually not bad... I mean, not offensive, or anything. A little sweet, some faint bitterness. The feel in the mouth is like beer- flavored diet soda. Drinks fairly easily, but I'll never want more than this taste.		Overall, not that bad. I wouldn't buy this stuff myself, but if you need an n/a 'beer', this is OK. Personally, I'd say just skip it all together and have a nice juice or sparkling water with lime.",amicar,1.5,Male,,,
2.0,Low Alcohol Beer,2.5,3.0,Coors Non-Alcoholic,1066272994,0.5,8588,306,"{'isdst': 0, 'mday': 16, 'hour': 2, 'min': 56, 'sec': 34, 'mon': 10, 'year': 2003, 'yday': 289, 'wday': 3}",3.0,"Sweet on the tongue with a thin but pleasant flavor. Carbonation added is a bit more than other beers I've tried in the past. Medium body with a very clean finish that washes down to no aftertaste.		- Backdated tasting: I first reviewed this beer on 28JUN03, this post is based on notes from that review. -",theozag,2.5,Male,"Feb 27, 1982",383644800.0,1034690647.0
2.5,Low Alcohol Beer,2.5,3.0,Coors Non-Alcoholic,1048531649,0.5,8588,306,"{'isdst': 0, 'mday': 24, 'hour': 18, 'min': 47, 'sec': 29, 'mon': 3, 'year': 2003, 'yday': 83, 'wday': 0}",2.5,"Clear medium golden color with a small and fast-dissipating white head. Aroma of unfermented wort (strange to say, strikingly like Cracker Jacks) and some faint hops. Taste is a bit better than expected; carbonation is rather full upon the tongue, followed by biscuity malt flavors with a touch of honey and a little hops rounds out the quite dry finish. With better use of hops, this could be a superior NA; its taste is the most like true beer among all those that I have tried.",Pegasus,2.5,,,,
1.5,Low Alcohol Beer,2.5,2.5,Coors Non-Alcoholic,1045397459,0.5,8588,306,"{'isdst': 0, 'mday': 16, 'hour': 12, 'min': 10, 'sec': 59, 'mon': 2, 'year': 2003, 'yday': 47, 'wday': 6}",2.5,"For N/A beer this is not bad. The taste is still weak and flat, but quit smooth and sweet. Pretty decent malt flavor. overall I don't consider this reak beer, in fact, you won't find the word beer on the can. You kind of drink it talking to the glass saying ""well taste, anytime your ready""...",Rifrafboy,2.5,,,,
4.0,Low Alcohol Beer,2.0,2.0,Molson Exel,1303320702,,7876,433,"{'isdst': 0, 'mday': 20, 'hour': 17, 'min': 31, 'sec': 42, 'mon': 4, 'year': 2011, 'yday': 110, 'wday': 2}",2.0,A: Pours a clear dark yellow/golden with one finger worth of foamy head. Settles to a solid cap and left quite a bit of lace.				S: Light grains with some cooked veggies. But everything seems watered down to make this weird stale aroma Ive never smelt before.			T: It seems sweet when it first hits the mouth but then you get a stale grain and veggie taste. 				M: Light carbonation with a light body. It lacks that crispness that you would get with normal macros. 		O: The appearance on this beer is better then any normal macro beer out there. But thats where it stops. This style of beer just doesnt interest me and I dont see myself ever drinking it again. I can see where if you have drinking problems you could turn to this but for me Ill still with beer with alcohol.,marty21,1.5,Male,"Feb 19, 1991",666950400.0,751385047.0
1.5,Low Alcohol Beer,1.0,1.0,Molson Exel,1219511709,,7876,433,"{'isdst': 0, 'mday': 23, 'hour': 17, 'min': 15, 'sec': 9, 'mon': 8, 'year': 2008, 'yday': 236, 'wday': 5}",1.5,"Sampled a while ago. Not even sure why I had it to begin with. Perhaps bored. Had to struggle to just get through one. Aroma is weak pond water, color is standard swill gold, and the flavor is weak, watery with some wheaty grain flavor but what is there isn't very good at all.",changeup45,1.0,,,,
4.0,Low Alcohol Beer,1.5,2.0,Molson Exel,1171224894,,7876,433,"{'isdst': 0, 'mday': 11, 'hour': 20, 'min': 14, 'sec': 54, 'mon': 2, 'year': 2007, 'yday': 42, 'wday': 6}",3.5,"Best with Barbeque Chips and digging I'd say.		This one used to be a regular on my grocery list. A 12 pack of cans ran for about $6.95 a few years ago in Toronto. I was working in a back yard all summer, digging. We reached temperatures frequently of 45 degrees celcius with the humidex.	I was looking for something to drink at work aside from water, and something better than pop.	The drinkability of this beer-like malted corn juice creeps up on you after your first can. For myself, its like eating mussels which I quite enjoy. However, I don't eat them all the time so the first one to go down is somewhat offensive; then its game time!		My coworker would laugh at the sight of a crushed empty six pack lying close to me - I would finish one, crush it so it wouldn't roll down the hill, and it would sleep into a now pile of crushed Molson Excel cans. A quick little six pack before noon.		""Thirsty?"" he would ask me.		Now I only bought the one today, because those days are over, and I also picked up another low alcohol beer to make some bread with.So, I'm not sure if the craving for an entire six is gonna creep up on me.		Molson Excel poured into a tall goblet looks absolutley gorgeous. Very light golden brew with never ending carbonation. Crispy, bubbly head that lasted quite long and now leaves a nice 1/4"" almost creamy looking lacing over top of the brew.	Nothing wrong at this point....		and now...	Yowza! I'm like a rat with a piece of cheese that's attached to an electric charge! I have to keep going back in to get an idea of what that smell is - but I can only take so much before it actually pushes me back. 		Barley, and corn are big upfront - that's all I can pick up on - there's more stuff in there, but it aint....no that's absolute crap - sorry.		Taste - I can't believe I'm doing this on my own - this feels like a ^%#$^ dare or something. Taste is okay, as long as you don't swallow. Crips grassy pilsner like hops, and of course malts. Not too bad - but if you swallow..there's more...Ah...ah....thick syrupy corn/sugar water.		Mouthfeel as explained is decent - as long as the beer is still in the can and its aroma you can't feel it blanketing your face. Swallow? You go right ahead if you want.		Drinkability - It did work for me at one time. Under the right conditions, and OUT OF THE CAN, it might do the trick again one day.		Very utilitarian beer, or a great practical joke.	Ok, I took at least 7 sips out of this one - sploosh campers, down she goes in toilet town.		Cheers.		Vandilioff.",Vandilioff,2.0,,,,
3.0,Low Alcohol Beer,3.0,2.0,Molson Exel,1162100615,,7876,433,"{'isdst': 0, 'mday': 29, 'hour': 5, 'min': 43, 'sec': 35, 'mon': 10, 'year': 2006, 'yday': 302, 'wday': 6}",2.0,"This was a notch below Pabst N/A but tasted most like it. It was golden, fizzy but the smell, that empty husky beer scent that most n/a beers have detracted lots. Mouth was average and so was appearence, washed and drank like a soda beer beverage. Taste turned south though, this was sour, tasted of cooked corn, and was very acidic with nothing to back it up. When the bar ran out of Kalibur from Guiness I switched to this and bleah. It's the same taste category as Pabst NA but did not appeal to me at all. I'm assuming this is priced higher for a 6 like O'douls so for the taste/price ratio, doesn't cut it.",Ricochet,2.0,,,,
2.5,Low Alcohol Beer,1.5,2.0,Molson Exel,1160705906,,7876,433,"{'isdst': 0, 'mday': 13, 'hour': 2, 'min': 18, 'sec': 26, 'mon': 10, 'year': 2006, 'yday': 286, 'wday': 4}",1.5,Golden body with a small white head that goes away quick. The smell is like a wine with hopps in it. It has a nice carbonation to it. The taste is good a first but then turn to a syurp flavor. It is not that good but it is a N/A so what do you want. Open bar dude!,Thehurt01,2.0,,,,
4.0,Low Alcohol Beer,3.0,2.0,Molson Exel,1149290872,,7876,433,"{'isdst': 0, 'mday': 2, 'hour': 23, 'min': 27, 'sec': 52, 'mon': 6, 'year': 2006, 'yday': 153, 'wday': 4}",1.5,"Pours a beautiful clear golden color. Good head with some sticky egg-shell colored lace.		Some serious skunkage...the worse I've ever lent my nose. Is there some wet bread in there...don't know. Gross.		Grainy flavors...some corn. Slightly creamy, no hop whatsoever. It's very, very hard to get by the smell.		Goodbye Exel, I shall never have you again.",smcolw,1.0,,,,
2.5,Low Alcohol Beer,3.0,2.5,Molson Exel,1120010266,,7876,433,"{'isdst': 0, 'mday': 29, 'hour': 1, 'min': 57, 'sec': 46, 'mon': 6, 'year': 2005, 'yday': 180, 'wday': 2}",2.5,"355ml can poured in a mug.		Clear, yellow-pale gold in colour. Head is small and white with big bubbles. After it reduces there is some lacing on the sides.		Aroma is very sweet. Some corn-like notes are present. Not really a nice smelling beer, but atleast it smells like something. 		Taste is also sweet. After the fizziness cuts off the tongue you get a sweet corn flavour that fades into an aftertaste that is not sweet, not bitter, not malty, not hoppy... let's go with grainy. 		Mouthfeel is actually not bad. Feels not unlike your average macro lager/light beer. Fizzy and light bodied.		This is too sweet for me really. This is the only NA that I've ever had, and while it's not exactly bad, it's not exactly good either. I suppose if you are hell bent not to drink water to re-hydrate while holding a drinking session then you could go with this. I would still prefer to go with water.",Noxious26,2.0,,,,
2.5,Low Alcohol Beer,2.5,2.5,Molson Exel,1050937100,,7876,433,"{'isdst': 0, 'mday': 21, 'hour': 14, 'min': 58, 'sec': 20, 'mon': 4, 'year': 2003, 'yday': 111, 'wday': 0}",3.5,"Bought locally (Grapevine refrigerated shelves), a couple of weeks in my fridge, reviewed 45F-55F.		The head is noisy and white. It collapses to big bubble foam, leaving a little clean lacing. The color is a clear, deep gold.		Some skunk in the nose shouldering out the sweet corn. The front is mostly corn, but also some dust. The middle is thin and a little sour. Some metal shows up in the finish, but it's mostly more corn and a little soap. Overall, not bad. Nothing really detracts from this NA, but nothing stands out, either. Probably one of the lighter NAs.",kbub6f,2.5,Male,"Feb 27, 1968",-58204800.0,1476540247.0
3.5,Low Alcohol Beer,3.0,3.0,Molson Exel,1048620677,,7876,433,"{'isdst': 0, 'mday': 25, 'hour': 19, 'min': 31, 'sec': 17, 'mon': 3, 'year': 2003, 'yday': 84, 'wday': 1}",3.0,"Crystal clear medium golden color with a half-inch head that retains very well. Carbonation is moderate, lace is quite good. Aroma consists of unfermented wort and a caramel corn-like sweetness, as typical for these NA beers, although not quite as sweet as some. Some hops are present in the aroma, although not enough. The label states ""fully brewed"", not sure what that means in this case. The brewery website indicated that a patented low temperature brewing process is used to produce Exel. Be that as it may, this beer seems rather sweet to have been through a fermentation cycle. Taste begins with zesty carbonation, followed by sweet corn adjunct flavors; finish is mildly dry with slight hops. The mouth feel is pleasant, seemingly less watery than most NAs. Not bad, really, but more hops are needed to balance out the excessively sweet malt.",Pegasus,3.0,,,,
3.5,Low Alcohol Beer,1.0,1.0,Molson .5,1308365184,0.5,70123,433,"{'isdst': 0, 'mday': 18, 'hour': 2, 'min': 46, 'sec': 24, 'mon': 6, 'year': 2011, 'yday': 169, 'wday': 5}",1.0,"Poured from a 341ml. bottle.		Appearance: A hard pour gives a decent 3 finger, pure white head. Body is pale yellow and clear. Retention is rather good.		Smell: Corn, sweet molasses and some faint fruit. The molasses really reminds me of a malt beverage.		Taste: Mild fruit but it turns ugh! very fast. Cardboard and nasty. Not good and it made me do a face with every sip (you know, the one where you grimace in disgust).		Mouthfeel: As second of smoothness is destroyed by the nastiness of this brew. 		Overall: Looked good but man was this bad. The taste was gross and this was one of the most fowl NAs i've come across. Avoid at all cost.",papat444,3.0,Male,,,
