review/overall,user/gender,beer/style,user/ageInSeconds,beer/beerId,beer/ABV,beer/name
2.5,Male,Euro Pale Lager,1908457447.0,44704,5.2,Lobster Lovers Beer (Blue Label)
3.0,Male,Euro Pale Lager,2111148248.0,44704,5.2,Lobster Lovers Beer (Blue Label)
2.5,Male,Euro Strong Lager,1234447447.0,41613,9.4,"Zhiguly Grande 9,5"
3.5,Male,Euro Strong Lager,1050246247.0,41613,9.4,"Zhiguly Grande 9,5"
3.0,Male,Euro Strong Lager,1231682647.0,41613,9.4,"Zhiguly Grande 9,5"
4.0,Male,Euro Strong Lager,1022943847.0,41613,9.4,"Zhiguly Grande 9,5"
3.0,Male,Euro Strong Lager,998834647.0,40176,9.5,Lobster Lovers Beer
3.0,Male,Euro Strong Lager,1233410647.0,40176,9.5,Lobster Lovers Beer
2.5,Male,Euro Strong Lager,1066917848.0,40176,9.5,Lobster Lovers Beer
3.5,Male,Euro Strong Lager,1115996648.0,40176,9.5,Lobster Lovers Beer
2.0,Male,Euro Strong Lager,1824818647.0,40176,9.5,Lobster Lovers Beer
1.0,Male,Euro Strong Lager,1444658647.0,40176,9.5,Lobster Lovers Beer
3.5,Male,Euro Strong Lager,1827065047.0,40176,9.5,Lobster Lovers Beer
3.0,Male,Euro Strong Lager,1212851047.0,40176,9.5,Lobster Lovers Beer
2.0,Male,Euro Strong Lager,1445436248.0,40176,9.5,Lobster Lovers Beer
3.5,Male,Euro Strong Lager,1119020647.0,40176,9.5,Lobster Lovers Beer
2.0,Male,Euro Strong Lager,1129471447.0,40176,9.5,Lobster Lovers Beer
4.5,Male,Euro Strong Lager,1175871847.0,40176,9.5,Lobster Lovers Beer
3.0,Male,Euro Strong Lager,2111148248.0,40176,9.5,Lobster Lovers Beer
4.5,Male,Euro Strong Lager,925571047.0,40176,9.5,Lobster Lovers Beer
3.5,Male,Euro Strong Lager,1361199847.0,25918,8.0,BirÂie&#269;iu
3.0,Male,Euro Strong Lager,1209740647.0,25918,8.0,BirÂie&#269;iu
3.0,Male,Euro Strong Lager,1351346647.0,25918,8.0,BirÂie&#269;iu
2.5,Male,Euro Strong Lager,1227967447.0,25918,8.0,BirÂie&#269;iu
3.5,Male,Euro Strong Lager,1209740647.0,25917,7.0,Baro Tradicinis
3.5,Male,Euro Pale Lager,948636247.0,42948,5.2,Werewolf (Green Label)
2.0,Male,Euro Pale Lager,1908457447.0,42948,5.2,Werewolf (Green Label)
2.0,Male,Euro Pale Lager,1221487447.0,42948,5.2,Werewolf (Green Label)
4.0,Male,Euro Pale Lager,1438441447.0,42948,5.2,Werewolf (Green Label)
4.0,Male,Euro Strong Lager,1234447447.0,32780,9.5,Aiko
2.5,Male,Euro Strong Lager,1908457447.0,32780,9.5,Aiko
2.0,Male,Euro Strong Lager,2233407847.0,32780,9.5,Aiko
4.0,Male,Euro Strong Lager,925571047.0,32780,9.5,Aiko
3.0,Male,Euro Strong Lager,1100873047.0,32780,9.5,Aiko
1.5,Male,Euro Strong Lager,1119193447.0,32780,9.5,Aiko
3.0,Male,Euro Strong Lager,1042639447.0,32780,9.5,Aiko
2.5,Male,Euro Strong Lager,1444658647.0,32780,9.5,Aiko
3.0,Male,Doppelbock,1301756647.0,62419,11.9,Zhiguly Grande 12
2.5,Male,Belgian Dark Ale,949413847.0,40815,8.2,Werewolf
3.0,Male,Belgian Dark Ale,1412345047.0,40815,8.2,Werewolf
1.0,Male,Belgian Dark Ale,1824818647.0,40815,8.2,Werewolf
4.5,Male,Belgian Dark Ale,1437836647.0,40815,8.2,Werewolf
5.0,Male,Belgian Dark Ale,1080572647.0,40815,8.2,Werewolf
3.0,Male,Belgian Dark Ale,1212851047.0,40815,8.2,Werewolf
3.0,Male,Belgian Dark Ale,1234447447.0,40815,8.2,Werewolf
3.0,Male,Belgian Dark Ale,1445436248.0,40815,8.2,Werewolf
2.0,Male,Belgian Dark Ale,1119020647.0,40815,8.2,Werewolf
2.5,Female,Belgian Dark Ale,1541081047.0,40815,8.2,Werewolf
2.0,Male,Belgian Dark Ale,1256738647.0,40815,8.2,Werewolf
4.0,Male,Belgian Dark Ale,1361199847.0,40815,8.2,Werewolf
2.5,Male,Belgian Dark Ale,1022943847.0,40815,8.2,Werewolf
3.0,Male,Euro Strong Lager,925571047.0,25884,9.5,Âaibo
3.0,Male,Euro Strong Lager,1100873047.0,25884,9.5,Âaibo
2.0,Male,Euro Strong Lager,1209740647.0,25884,9.5,Âaibo
2.0,Male,Euro Strong Lager,1244300647.0,25884,9.5,Âaibo
1.5,Male,Euro Strong Lager,1000476247.0,25884,9.5,Âaibo
4.0,Male,Euro Strong Lager,1027436647.0,25884,9.5,Âaibo
1.5,Male,Doppelbock,1159797847.0,54908,9.5,Missing Elf
2.5,Male,Doppelbock,1301756647.0,54908,9.5,Missing Elf
3.0,Male,Doppelbock,920819047.0,54908,9.5,Missing Elf
2.0,Male,Doppelbock,1182783847.0,54908,9.5,Missing Elf
2.5,Male,Doppelbock,1086534248.0,54908,9.5,Missing Elf
3.5,Male,Doppelbock,1301756647.0,59125,12.0,Before-After
3.5,Male,Doppelbock,1683212647.0,59125,12.0,Before-After
2.0,Male,Doppelbock,1908457447.0,59125,12.0,Before-After
2.0,Male,Doppelbock,2111148248.0,59125,12.0,Before-After
2.5,Male,Doppelbock,1007733847.0,59125,12.0,Before-After
4.0,Male,Doppelbock,1579701848.0,59125,12.0,Before-After
1.5,Male,Euro Strong Lager,1579701848.0,25932,8.0,Uosto
1.5,Male,Euro Pale Lager,1016118247.0,35643,4.7,Aiko Pale
3.0,Male,Euro Pale Lager,1908457447.0,35643,4.7,Aiko Pale
4.5,Male,Euro Pale Lager,1351346647.0,35643,4.7,Aiko Pale
4.0,Male,Rauchbier,1782054247.0,12492,7.0,Mt. Angel Mad Lisas Smoked Maple Lager
4.0,Male,American Wild Ale,983718247.0,33505,7.0,Pisser Mauvais
3.0,Male,American Wild Ale,1054393447.0,33505,7.0,Pisser Mauvais
4.5,Male,Flanders Oud Bruin,1007733847.0,67360,8.8,Resolution #9
4.0,Male,KÃ¶lsch,872089447.0,512,4.2,Regatta Golden
4.0,Male,KÃ¶lsch,1137506648.0,512,4.2,Regatta Golden
4.0,Male,KÃ¶lsch,1231682647.0,512,4.2,Regatta Golden
5.0,Male,American Wild Ale,1350309847.0,10001,12.6,Benevolence
4.5,Male,American Wild Ale,983718247.0,10001,12.6,Benevolence
4.0,Male,Hefeweizen,872089447.0,507,6.0,Hefeweizen
4.0,Male,Hefeweizen,1042207447.0,507,6.0,Hefeweizen
4.5,Male,Hefeweizen,932828647.0,507,6.0,Hefeweizen
5.0,Male,Hefeweizen,942415447.0,507,6.0,Hefeweizen
5.0,Male,American Amber / Red Ale,1331737447.0,514,4.9,Cambridge Amber
4.0,Male,Rye Beer,1042207447.0,17183,6.0,EZ Ryeder
4.0,Male,Rye Beer,1383314647.0,17183,6.0,EZ Ryeder
4.0,Male,Rye Beer,1137506648.0,17183,6.0,EZ Ryeder
3.5,Male,Rye Beer,1171202647.0,17183,6.0,EZ Ryeder
4.5,Male,Rye Beer,1140534248.0,17183,6.0,EZ Ryeder
3.0,Male,Bock,1071151447.0,57275,7.5,Oakquinox Lager
4.0,Male,Bock,1397833447.0,57275,7.5,Oakquinox Lager
4.0,Male,Bock,1231682647.0,57275,7.5,Oakquinox Lager
4.5,Male,Saison / Farmhouse Ale,1137506648.0,41516,5.8,Saison Noire
4.0,Male,Belgian Pale Ale,1071151447.0,58171,5.0,Three Rings Belgian-style Pale Ale
3.5,Male,Pumpkin Ale,1205939047.0,6523,4.4,Great Pumpkin Ale
4.0,Male,Pumpkin Ale,1108911848.0,6523,4.4,Great Pumpkin Ale
4.5,Male,Pumpkin Ale,834246247.0,6523,4.4,Great Pumpkin Ale
4.5,Male,Pumpkin Ale,1187363047.0,6523,4.4,Great Pumpkin Ale
4.0,Male,Pumpkin Ale,949413847.0,6523,4.4,Great Pumpkin Ale
4.5,Male,Pumpkin Ale,1146668648.0,6523,4.4,Great Pumpkin Ale
4.5,Female,Pumpkin Ale,994691047.0,6523,4.4,Great Pumpkin Ale
4.5,Male,Pumpkin Ale,974642647.0,6523,4.4,Great Pumpkin Ale
5.0,Male,Pumpkin Ale,1261922647.0,6523,4.4,Great Pumpkin Ale
4.0,Male,Pumpkin Ale,1037196248.0,6523,4.4,Great Pumpkin Ale
4.5,Male,Pumpkin Ale,1081436647.0,6523,4.4,Great Pumpkin Ale
4.0,Male,Pumpkin Ale,1217343847.0,6523,4.4,Great Pumpkin Ale
4.5,Male,Pumpkin Ale,1059231848.0,6523,4.4,Great Pumpkin Ale
5.0,Male,Pumpkin Ale,1064066647.0,6523,4.4,Great Pumpkin Ale
4.5,Male,Dubbel,949413847.0,67171,9.0,Project Venus
4.0,Male,Dubbel,835283048.0,69146,8.5,Dubbel Entendre
4.0,Male,Belgian IPA,1660658647.0,45878,8.0,The Audacity Of Hops
3.5,Male,Belgian IPA,1133273047.0,45878,8.0,The Audacity Of Hops
5.0,Male,Belgian IPA,1378562647.0,45878,8.0,The Audacity Of Hops
3.5,Male,Belgian IPA,1231682647.0,45878,8.0,The Audacity Of Hops
4.5,Male,Belgian IPA,1235574247.0,45878,8.0,The Audacity Of Hops
4.5,Male,Belgian IPA,949413847.0,72008,7.0,Able I.P.A.
3.0,Male,Tripel,1009548247.0,2599,9.6,Tripel Threat
4.0,Male,Tripel,961167847.0,2599,9.6,Tripel Threat
4.5,Male,Tripel,949413847.0,2599,9.6,Tripel Threat
3.5,Male,Russian Imperial Stout,885823447.0,21436,10.0,YouEnjoyMyStout
4.0,Male,Russian Imperial Stout,921164647.0,21436,10.0,YouEnjoyMyStout
4.0,Male,Russian Imperial Stout,872089447.0,21436,10.0,YouEnjoyMyStout
4.0,Male,Russian Imperial Stout,1270825447.0,21436,10.0,YouEnjoyMyStout
3.5,Male,Russian Imperial Stout,1383314647.0,21436,10.0,YouEnjoyMyStout
3.5,Male,Russian Imperial Stout,1137506648.0,21436,10.0,YouEnjoyMyStout
3.5,Male,Russian Imperial Stout,1231682647.0,21436,10.0,YouEnjoyMyStout
4.5,Male,Russian Imperial Stout,983718247.0,21436,10.0,YouEnjoyMyStout
3.0,Male,Russian Imperial Stout,1140534248.0,21436,10.0,YouEnjoyMyStout
3.0,Male,Berliner Weissbier,1137506648.0,44279,4.3,Berliner Kendall
3.5,Male,Belgian Strong Pale Ale,1261922647.0,31912,8.5,Biere De Miel
4.5,Male,American Porter,885823447.0,515,5.9,Charles River Porter
4.0,Male,American Porter,1090422248.0,515,5.9,Charles River Porter
4.0,Male,American Porter,974642647.0,515,5.9,Charles River Porter
4.5,Male,American Porter,1130681047.0,515,5.9,Charles River Porter
4.0,Male,American Porter,1378562647.0,515,5.9,Charles River Porter
3.5,Male,American Porter,1102601048.0,515,5.9,Charles River Porter
4.0,Male,American Porter,983718247.0,515,5.9,Charles River Porter
4.5,Male,American Porter,1140534248.0,515,5.9,Charles River Porter
4.0,Male,American Porter,1217343847.0,515,5.9,Charles River Porter
4.5,Male,American Porter,1064066647.0,515,5.9,Charles River Porter
4.0,Male,Tripel,1863785047.0,44161,8.0,Petit Mort
2.5,Male,Tripel,1137506648.0,44161,8.0,Petit Mort
4.0,Male,Pumpkin Ale,2111148248.0,45743,11.0,Spinal Pumpkin
4.0,Male,American IPA,835283048.0,26930,6.8,Late Harvest IPA
4.0,Male,American IPA,2111148248.0,26930,6.8,Late Harvest IPA
4.0,Male,Scottish Gruit / Ancient Herbed Ale,872089447.0,69968,6.0,Collaborative Groove #1
4.5,Female,Scotch Ale / Wee Heavy,994691047.0,454,9.2,Bannatyne's Scotch Ale
4.0,Male,Scotch Ale / Wee Heavy,1102601048.0,454,9.2,Bannatyne's Scotch Ale
4.0,Male,Scotch Ale / Wee Heavy,1064066647.0,454,9.2,Bannatyne's Scotch Ale
5.0,Male,Saison / Farmhouse Ale,949413847.0,72007,4.0,Saisonnaire
5.0,Male,English Barleywine,1042207447.0,31703,10.75,Arquebus
5.0,Male,English Barleywine,1189001047.0,31703,10.75,Arquebus
3.5,Male,English Barleywine,1383314647.0,31703,10.75,Arquebus
4.5,Male,English Barleywine,1137506648.0,31703,10.75,Arquebus
4.5,Male,English Barleywine,1261922647.0,31703,10.75,Arquebus
4.0,Male,American Double / Imperial IPA,872089447.0,13816,9.0,Red God IPA
4.5,Female,American Double / Imperial IPA,1102082647.0,13816,9.0,Red God IPA
4.5,Male,Belgian Strong Pale Ale,1270825447.0,41136,9.4,OM
4.0,Male,Winter Warmer,1205939047.0,47084,5.5,Darkest Night
3.5,Male,American Stout,1325599447.0,511,5.6,Beantowne Espresso Stout
4.5,Male,American IPA,1185807847.0,7516,6.8,Winter I.P.A.
4.0,Male,American IPA,1188309847.0,7516,6.8,Winter I.P.A.
4.0,Male,Old Ale,835283048.0,57959,10.5,Bad Knees Barrel Aged Old Ale
4.5,Male,Old Ale,872089447.0,57959,10.5,Bad Knees Barrel Aged Old Ale
4.5,Male,Old Ale,1071151447.0,57959,10.5,Bad Knees Barrel Aged Old Ale
4.5,Male,American Wild Ale,949413847.0,21800,7.75,Cerise CassÃ©e American Sour Ale
3.5,Male,American Wild Ale,921164647.0,21800,7.75,Cerise CassÃ©e American Sour Ale
3.0,Male,American Wild Ale,872089447.0,21800,7.75,Cerise CassÃ©e American Sour Ale
4.5,Male,American Wild Ale,1080572647.0,21800,7.75,Cerise CassÃ©e American Sour Ale
3.5,Male,American Wild Ale,983718247.0,21800,7.75,Cerise CassÃ©e American Sour Ale
4.0,Male,American Wild Ale,1140534248.0,21800,7.75,Cerise CassÃ©e American Sour Ale
4.0,Male,Belgian Pale Ale,1137506648.0,23406,5.25,L'Amour Du Jour
3.5,Male,Belgian Pale Ale,1234274647.0,23406,5.25,L'Amour Du Jour
4.0,Male,American IPA,872089447.0,62529,6.5,Flower Child IPA
4.5,Male,Saison / Farmhouse Ale,974642647.0,48526,6.0,Sgt. Pepper
4.0,Male,Saison / Farmhouse Ale,948981847.0,48526,6.0,Sgt. Pepper
3.5,Male,Pumpkin Ale,1270825447.0,53516,6.8,O.P.P. (Olde Pumpkin Porter)
5.0,Male,American Porter,1203606247.0,24473,7.0,American Three Threads (Red God Version)
4.0,Male,American Pale Ale (APA),1090422248.0,513,5.9,Tall Tale Pale Ale
4.0,Male,American Pale Ale (APA),1042207447.0,513,5.9,Tall Tale Pale Ale
4.5,Male,American Pale Ale (APA),923151847.0,513,5.9,Tall Tale Pale Ale
3.5,Male,American Pale Ale (APA),1231682647.0,513,5.9,Tall Tale Pale Ale
4.0,Male,American Pale Ale (APA),983718247.0,513,5.9,Tall Tale Pale Ale
3.5,Male,Scottish Gruit / Ancient Herbed Ale,792252247.0,16083,5.0,Weekapaug Gruit Ale
3.5,Male,Scottish Gruit / Ancient Herbed Ale,956847848.0,16083,5.0,Weekapaug Gruit Ale
5.0,Male,Scottish Gruit / Ancient Herbed Ale,968594647.0,16083,5.0,Weekapaug Gruit Ale
4.5,Male,Scottish Gruit / Ancient Herbed Ale,1261922647.0,16083,5.0,Weekapaug Gruit Ale
4.0,Male,Belgian Strong Dark Ale,1071151447.0,40197,7.75,Resolution
4.0,Male,Belgian Strong Dark Ale,872089447.0,40197,7.75,Resolution
3.5,Male,Belgian Strong Dark Ale,1231682647.0,40197,7.75,Resolution
3.5,Male,American Wild Ale,1071151447.0,49360,8.6,Reckoning
4.0,Male,American Wild Ale,872089447.0,49360,8.6,Reckoning
3.0,Male,American Wild Ale,932828647.0,49360,8.6,Reckoning
4.5,Male,American Wild Ale,999439447.0,59440,10.4,Double Happiness
5.0,Male,Lambic - Unblended,949413847.0,72009,10.0,Honey Badger
4.5,Female,American Stout,1031666647.0,41106,6.1,LuvBuzz  Espresso Stout
4.0,Male,American Stout,1284822247.0,56540,6.1,Red Barn Espresso Stout
3.5,Male,American IPA,885823447.0,505,6.8,Big Man Ale
4.0,Male,American IPA,921164647.0,505,6.8,Big Man Ale
4.5,Male,American IPA,1151420648.0,505,6.8,Big Man Ale
4.0,Male,American IPA,1231682647.0,505,6.8,Big Man Ale
4.5,Male,American IPA,1337785447.0,505,6.8,Big Man Ale
4.0,Male,American Barleywine,837270247.0,510,11.5,Blunderbuss Barley Wine
4.0,Male,American Barleywine,1071151447.0,510,11.5,Blunderbuss Barley Wine
5.0,Male,American Barleywine,872089447.0,510,11.5,Blunderbuss Barley Wine
4.5,Male,American Barleywine,1284822247.0,510,11.5,Blunderbuss Barley Wine
4.0,Male,American Barleywine,1231682647.0,510,11.5,Blunderbuss Barley Wine
4.0,Male,American Barleywine,983718247.0,510,11.5,Blunderbuss Barley Wine
4.5,Male,American Barleywine,1140534248.0,510,11.5,Blunderbuss Barley Wine
4.0,Male,American Barleywine,1365865447.0,510,11.5,Blunderbuss Barley Wine
3.5,Male,American IPA,1090422248.0,36391,6.6,Spring Training IPA
4.0,Male,American IPA,949413847.0,36391,6.6,Spring Training IPA
4.5,Male,American IPA,1284822247.0,36391,6.6,Spring Training IPA
3.5,Male,American IPA,1177340647.0,58914,4.8,Founders All Day IPA
4.0,Male,American IPA,1140534248.0,58914,4.8,Founders All Day IPA
4.5,Male,American IPA,1036245847.0,58914,4.8,Founders All Day IPA
4.0,Male,American IPA,1218639847.0,58914,4.8,Founders All Day IPA
4.0,Male,American IPA,835283048.0,58914,4.8,Founders All Day IPA
4.0,Male,American IPA,1080572647.0,58914,4.8,Founders All Day IPA
4.5,Male,American IPA,991753447.0,58914,4.8,Founders All Day IPA
3.0,Male,American IPA,1159797847.0,58914,4.8,Founders All Day IPA
5.0,Male,American IPA,1018364647.0,58914,4.8,Founders All Day IPA
4.0,Male,American IPA,1125669847.0,58914,4.8,Founders All Day IPA
4.0,Male,American Porter,929372647.0,39669,6.5,Founders Vanilla Porter
3.5,Male,American Porter,1189001047.0,39669,6.5,Founders Vanilla Porter
4.5,Male,American Double / Imperial Stout,1049814247.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1102860247.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1013958247.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1248793447.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,894812647.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,805734247.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1465743847.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,889801448.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1164377047.0,47658,10.6,Founders CBS Imperial Stout
4.0,Male,American Double / Imperial Stout,813333847.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1018710247.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1437491047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,874505047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1036591447.0,47658,10.6,Founders CBS Imperial Stout
4.0,Male,American Double / Imperial Stout,1051542247.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1234447447.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,858956647.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,826643047.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,856278247.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1619276648.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,991494247.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1191765847.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,949413847.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1053183848.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,782661847.0,47658,10.6,Founders CBS Imperial Stout
4.0,Male,American Double / Imperial Stout,1037282647.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,873299047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1177340647.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,937490647.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,875282648.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,931273447.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,826643047.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1908457447.0,47658,10.6,Founders CBS Imperial Stout
4.0,Male,American Double / Imperial Stout,974642647.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1164117847.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,915717848.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1111071847.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,891875047.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1036245847.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,860598247.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1210259047.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,955983847.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,956329447.0,47658,10.6,Founders CBS Imperial Stout
4.0,Male,American Double / Imperial Stout,870447847.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,872089447.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,834246247.0,47658,10.6,Founders CBS Imperial Stout
5.0,Female,American Double / Imperial Stout,875369047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,903107047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,887119447.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,922115047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,969199447.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,883404247.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1048172647.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,928595047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1101823448.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1105193047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,874591447.0,47658,10.6,Founders CBS Imperial Stout
5.0,Male,American Double / Imperial Stout,1162217047.0,47658,10.6,Founders CBS Imperial Stout
4.5,Male,American Double / Imperial Stout,1018364647.0,47658,10.6,Founders CBS Imperial Stout
